wave,publish_date,listing_id,niche,season,product,title,tags,price_usd,est_margin_pct,status
W1,2026-02-26,LB-00862,Fitness Moms,Graduation,Sticker,Class of 2026 Sticker | Graduation | Fitness Moms,graduation gift|class of 2026|grad shirt|fitness moms|fitness gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00877,Grandmas/Nanas,Graduation,Sticker,Snapshot Memory Sticker | Graduation | Grandmas/Nanas,graduation gift|class of 2026|grad shirt|grandmas nanas|grandmas/nanas gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00880,Graduation Families,Mothers Day,Sticker,Custom Name Here Sticker | Mothers Day | Graduation Families,mothers day gift|gift for mom|mama gift|graduation families|graduation gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00883,New Moms,Fathers Day,Sticker,Personalized Family Name Sticker | Fathers Day | New Moms,fathers day gift|gift for dad|dad shirt|new moms|new gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00899,Teachers,Fathers Day,Sticker,Barely Functioning Sticker | Fathers Day | Teachers,fathers day gift|gift for dad|dad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00903,Book Lovers,Mothers Day,Sticker,Always in My Heart Sticker | Mothers Day | Book Lovers,mothers day gift|gift for mom|mama gift|book lovers|book gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00904,Gamers,Graduation,Sticker,Throwback Type Sticker | Graduation | Gamers,graduation gift|class of 2026|grad shirt|gamers|gamers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00916,Boy Moms,Fathers Day,Sticker,Old School Badge Sticker | Fathers Day | Boy Moms,fathers day gift|gift for dad|dad shirt|boy moms|boy gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00926,Plant Lovers,Graduation,Sticker,Add Kid Names Sticker | Graduation | Plant Lovers,graduation gift|class of 2026|grad shirt|plant lovers|plant gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00933,Teachers,Graduation,Sticker,Grade A Chaos Sticker | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-01,LB-00934,Dog Moms,Mothers Day,Sticker,Running on Vibes Sticker | Mothers Day | Dog Moms,mothers day gift|gift for mom|mama gift|dog moms|dog gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-02,LB-00945,Fitness Moms,Mothers Day,Sticker,Thank You for Everything Sticker | Mothers Day | Fitness Moms,mothers day gift|gift for mom|mama gift|fitness moms|fitness gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-03-03,LB-00967,Therapists,Fathers Day,Sticker,Snapshot Memory Sticker | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-25,LB-00974,Therapists,Mothers Day,Sticker,Old School Badge Sticker | Mothers Day | Therapists,mothers day gift|gift for mom|mama gift|therapists|therapists gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-26,LB-00989,Dental Hygienists,Graduation,Sticker,Est. Year Custom Sticker | Graduation | Dental Hygienists,graduation gift|class of 2026|grad shirt|dental hygienists|dental gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-27,LB-00993,Christian Moms,Fathers Day,Sticker,Built for Service Sticker | Fathers Day | Christian Moms,fathers day gift|gift for dad|dad shirt|christian moms|christian gift|sticker|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,5.99,32.9,queued
W1,2026-02-28,LB-00003,Girl Moms,Graduation,T-Shirt,Custom Name Here T-Shirt | Graduation | Girl Moms,graduation gift|class of 2026|grad shirt|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W1,2026-03-01,LB-00006,Real Estate Agents,Fathers Day,T-Shirt,Read Sleep Repeat T-Shirt | Fathers Day | Real Estate Agents,fathers day gift|gift for dad|dad shirt|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W1,2026-03-02,LB-00009,Dog Moms,Mothers Day,T-Shirt,Running on Vibes T-Shirt | Mothers Day | Dog Moms,mothers day gift|gift for mom|mama gift|dog moms|dog gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W1,2026-03-03,LB-00021,New Moms,Fathers Day,T-Shirt,Photo Collage Layout T-Shirt | Fathers Day | New Moms,fathers day gift|gift for dad|dad shirt|new moms|new gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W1,2026-02-25,LB-00032,Grandmas/Nanas,Mothers Day,T-Shirt,Dog Mom Club T-Shirt | Mothers Day | Grandmas/Nanas,mothers day gift|gift for mom|mama gift|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
