wave,publish_date,listing_id,niche,season,product,title,tags,price_usd,est_margin_pct,status
W5,2026-03-26,LB-00560,Fitness Moms,Back to School,T-Shirt,Read Sleep Repeat T-Shirt | Back to School | Fitness Moms,back to school|teacher shirt|classroom decor|fitness moms|fitness gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-27,LB-00561,Girl Moms,Back to School,T-Shirt,Dog Mom Club T-Shirt | Back to School | Girl Moms,back to school|teacher shirt|classroom decor|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-28,LB-00562,Grandmas/Nanas,Christmas,T-Shirt,Distressed Classic T-Shirt | Christmas | Grandmas/Nanas,christmas gift|holiday shirt|xmas mug|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-29,LB-00574,Christian Moms,Halloween,T-Shirt,Chaos Coordinator T-Shirt | Halloween | Christian Moms,halloween shirt|spooky mug|cute halloween|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-30,LB-00576,Grandmas/Nanas,Christmas,T-Shirt,Groovy Flowers T-Shirt | Christmas | Grandmas/Nanas,christmas gift|holiday shirt|xmas mug|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-31,LB-00599,Grandmas/Nanas,Halloween,T-Shirt,Mama Era T-Shirt | Halloween | Grandmas/Nanas,halloween shirt|spooky mug|cute halloween|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-25,LB-00605,Teachers,Christmas,T-Shirt,Class of 2026 T-Shirt | Christmas | Teachers,christmas gift|holiday shirt|xmas mug|teachers|teachers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-26,LB-00615,Real Estate Agents,Christmas,T-Shirt,Memory Badge T-Shirt | Christmas | Real Estate Agents,christmas gift|holiday shirt|xmas mug|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-27,LB-00621,Girl Moms,Christmas,T-Shirt,Old School Badge T-Shirt | Christmas | Girl Moms,christmas gift|holiday shirt|xmas mug|girl moms|girl gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-28,LB-00684,New Dads,Back to School,T-Shirt,Booktrovert T-Shirt | Back to School | New Dads,back to school|teacher shirt|classroom decor|new dads|new gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-29,LB-00687,Moms of 2+,Christmas,T-Shirt,Vintage Sunset T-Shirt | Christmas | Moms of 2+,christmas gift|holiday shirt|xmas mug|moms of 2+|moms gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-30,LB-00689,Christian Moms,Christmas,T-Shirt,Polaroid Frame Style T-Shirt | Christmas | Christian Moms,christmas gift|holiday shirt|xmas mug|christian moms|christian gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-31,LB-00698,Real Estate Agents,Halloween,T-Shirt,Barely Functioning T-Shirt | Halloween | Real Estate Agents,halloween shirt|spooky mug|cute halloween|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-25,LB-00711,Grandmas/Nanas,Halloween,T-Shirt,Running on Vibes T-Shirt | Halloween | Grandmas/Nanas,halloween shirt|spooky mug|cute halloween|grandmas nanas|grandmas/nanas gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-26,LB-00715,Boy Moms,Back to School,T-Shirt,Monogram Style T-Shirt | Back to School | Boy Moms,back to school|teacher shirt|classroom decor|boy moms|boy gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-27,LB-00717,Plant Lovers,Christmas,T-Shirt,Thank You for Everything T-Shirt | Christmas | Plant Lovers,christmas gift|holiday shirt|xmas mug|plant lovers|plant gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-28,LB-00721,Dog Moms,Back to School,T-Shirt,My Favorite Human T-Shirt | Back to School | Dog Moms,back to school|teacher shirt|classroom decor|dog moms|dog gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-29,LB-00736,Gamers,Christmas,T-Shirt,Photo Collage Layout T-Shirt | Christmas | Gamers,christmas gift|holiday shirt|xmas mug|gamers|gamers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-30,LB-00757,Graduation Families,Christmas,T-Shirt,Est. Year Custom T-Shirt | Christmas | Graduation Families,christmas gift|holiday shirt|xmas mug|graduation families|graduation gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-31,LB-00768,Real Estate Agents,Christmas,T-Shirt,Healing Hands T-Shirt | Christmas | Real Estate Agents,christmas gift|holiday shirt|xmas mug|real estate agents|real gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
W5,2026-03-25,LB-00780,Teachers,Halloween,T-Shirt,Healing Hands T-Shirt | Halloween | Teachers,halloween shirt|spooky mug|cute halloween|teachers|teachers gift|t-shirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,24.99,22.7,queued
