wave,publish_date,listing_id,niche,season,product,title,tags,price_usd,est_margin_pct,status
W6,2026-04-05,LB-00719,New Dads,Back to School,Sweatshirt,Forever Proud Sweatshirt | Back to School | New Dads,back to school|teacher shirt|classroom decor|new dads|new gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-06,LB-00726,Christian Moms,Back to School,Sweatshirt,Nurse Strong Sweatshirt | Back to School | Christian Moms,back to school|teacher shirt|classroom decor|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-07,LB-00731,Fitness Moms,Back to School,Sweatshirt,Built with Love Sweatshirt | Back to School | Fitness Moms,back to school|teacher shirt|classroom decor|fitness moms|fitness gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-01,LB-00732,Nurses,Christmas,Sweatshirt,Mama Era Sweatshirt | Christmas | Nurses,christmas gift|holiday shirt|xmas mug|nurses|nurses gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-02,LB-00742,Graduation Families,Back to School,Sweatshirt,Chaos Coordinator Sweatshirt | Back to School | Graduation Families,back to school|teacher shirt|classroom decor|graduation families|graduation gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-03,LB-00746,Plant Lovers,Christmas,Sweatshirt,Old School Badge Sweatshirt | Christmas | Plant Lovers,christmas gift|holiday shirt|xmas mug|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-04,LB-00773,Fitness Moms,Christmas,Sweatshirt,Mama Era Sweatshirt | Christmas | Fitness Moms,christmas gift|holiday shirt|xmas mug|fitness moms|fitness gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-05,LB-00775,Christian Moms,Halloween,Sweatshirt,Thank You for Everything Sweatshirt | Halloween | Christian Moms,halloween shirt|spooky mug|cute halloween|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-06,LB-00777,New Moms,Christmas,Sweatshirt,Est. Year Custom Sweatshirt | Christmas | New Moms,christmas gift|holiday shirt|xmas mug|new moms|new gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-07,LB-00792,Fitness Moms,Back to School,Sweatshirt,IYKYK Sweatshirt | Back to School | Fitness Moms,back to school|teacher shirt|classroom decor|fitness moms|fitness gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-01,LB-00794,Graduation Families,Christmas,Sweatshirt,Not Today Sweatshirt | Christmas | Graduation Families,christmas gift|holiday shirt|xmas mug|graduation families|graduation gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-02,LB-00804,Real Estate Agents,Christmas,Sweatshirt,Dog Mom Club Sweatshirt | Christmas | Real Estate Agents,christmas gift|holiday shirt|xmas mug|real estate agents|real gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-03,LB-00815,Christian Moms,Halloween,Sweatshirt,Snapshot Memory Sweatshirt | Halloween | Christian Moms,halloween shirt|spooky mug|cute halloween|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-04,LB-00826,Dog Moms,Christmas,Sweatshirt,Healing Hands Sweatshirt | Christmas | Dog Moms,christmas gift|holiday shirt|xmas mug|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-05,LB-00833,Graduation Families,Back to School,Sweatshirt,Memory Badge Sweatshirt | Back to School | Graduation Families,back to school|teacher shirt|classroom decor|graduation families|graduation gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-06,LB-00843,Plant Lovers,Christmas,Sweatshirt,Loved Beyond Words Sweatshirt | Christmas | Plant Lovers,christmas gift|holiday shirt|xmas mug|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-07,LB-00847,Therapists,Halloween,Sweatshirt,Old School Badge Sweatshirt | Halloween | Therapists,halloween shirt|spooky mug|cute halloween|therapists|therapists gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-01,LB-00858,Fitness Moms,Christmas,Sweatshirt,Read Sleep Repeat Sweatshirt | Christmas | Fitness Moms,christmas gift|holiday shirt|xmas mug|fitness moms|fitness gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-02,LB-00859,Plant Lovers,Back to School,Sweatshirt,Chaos Coordinator Sweatshirt | Back to School | Plant Lovers,back to school|teacher shirt|classroom decor|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-03,LB-00884,Christian Moms,Christmas,Sweatshirt,Memory Badge Sweatshirt | Christmas | Christian Moms,christmas gift|holiday shirt|xmas mug|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-04,LB-00895,Real Estate Agents,Back to School,Sweatshirt,Distressed Classic Sweatshirt | Back to School | Real Estate Agents,back to school|teacher shirt|classroom decor|real estate agents|real gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-05,LB-00897,Dog Moms,Christmas,Sweatshirt,IYKYK Sweatshirt | Christmas | Dog Moms,christmas gift|holiday shirt|xmas mug|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-06,LB-00901,Nurses,Halloween,Sweatshirt,Chaos Coordinator Sweatshirt | Halloween | Nurses,halloween shirt|spooky mug|cute halloween|nurses|nurses gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-07,LB-00925,Christian Moms,Christmas,Sweatshirt,Proud to Teach Sweatshirt | Christmas | Christian Moms,christmas gift|holiday shirt|xmas mug|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W6,2026-04-01,LB-00939,Gamers,Back to School,Sweatshirt,My Favorite Human Sweatshirt | Back to School | Gamers,back to school|teacher shirt|classroom decor|gamers|gamers gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
