wave,publish_date,listing_id,niche,season,product,title,tags,price_usd,est_margin_pct,status
W2,2026-03-07,LB-00052,Plant Lovers,Mothers Day,Sweatshirt,Snapshot Memory Sweatshirt | Mothers Day | Plant Lovers,mothers day gift|gift for mom|mama gift|plant lovers|plant gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-08,LB-00068,Teachers,Graduation,Sweatshirt,Monogram Style Sweatshirt | Graduation | Teachers,graduation gift|class of 2026|grad shirt|teachers|teachers gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-09,LB-00069,Book Lovers,Fathers Day,Sweatshirt,Not Today Sweatshirt | Fathers Day | Book Lovers,fathers day gift|gift for dad|dad shirt|book lovers|book gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-10,LB-00088,Christian Moms,Mothers Day,Sweatshirt,Nurse Life Sweatshirt | Mothers Day | Christian Moms,mothers day gift|gift for mom|mama gift|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-04,LB-00092,Graduation Families,Mothers Day,Sweatshirt,Custom Role Name Sweatshirt | Mothers Day | Graduation Families,mothers day gift|gift for mom|mama gift|graduation families|graduation gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-05,LB-00097,Girl Moms,Fathers Day,Sweatshirt,Classroom Hero Sweatshirt | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-06,LB-00107,Christian Moms,Fathers Day,Sweatshirt,Always in My Heart Sweatshirt | Fathers Day | Christian Moms,fathers day gift|gift for dad|dad shirt|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-07,LB-00108,Grandmas/Nanas,Mothers Day,Sweatshirt,Photo Collage Layout Sweatshirt | Mothers Day | Grandmas/Nanas,mothers day gift|gift for mom|mama gift|grandmas nanas|grandmas/nanas gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-08,LB-00137,Girl Moms,Fathers Day,Sweatshirt,Respawn and Repeat Sweatshirt | Fathers Day | Girl Moms,fathers day gift|gift for dad|dad shirt|girl moms|girl gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-09,LB-00162,Nurses,Mothers Day,Sweatshirt,Throwback Type Sweatshirt | Mothers Day | Nurses,mothers day gift|gift for mom|mama gift|nurses|nurses gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-10,LB-00170,Dog Moms,Graduation,Sweatshirt,Memory Badge Sweatshirt | Graduation | Dog Moms,graduation gift|class of 2026|grad shirt|dog moms|dog gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-04,LB-00176,Grandmas/Nanas,Fathers Day,Sweatshirt,Professionally Tired Sweatshirt | Fathers Day | Grandmas/Nanas,fathers day gift|gift for dad|dad shirt|grandmas nanas|grandmas/nanas gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-05,LB-00177,Moms of 2+,Graduation,Sweatshirt,Dog Mom Club Sweatshirt | Graduation | Moms of 2+,graduation gift|class of 2026|grad shirt|moms of 2+|moms gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-06,LB-00182,New Dads,Graduation,Sweatshirt,Built for Service Sweatshirt | Graduation | New Dads,graduation gift|class of 2026|grad shirt|new dads|new gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-07,LB-00191,Cat Moms,Graduation,Sweatshirt,Vintage Sunset Sweatshirt | Graduation | Cat Moms,graduation gift|class of 2026|grad shirt|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-08,LB-00194,Christian Moms,Mothers Day,Sweatshirt,Memory Badge Sweatshirt | Mothers Day | Christian Moms,mothers day gift|gift for mom|mama gift|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-09,LB-00211,Book Lovers,Mothers Day,Sweatshirt,Picture + Name Sweatshirt | Mothers Day | Book Lovers,mothers day gift|gift for mom|mama gift|book lovers|book gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-10,LB-00229,Real Estate Agents,Fathers Day,Sweatshirt,Loved Beyond Words Sweatshirt | Fathers Day | Real Estate Agents,fathers day gift|gift for dad|dad shirt|real estate agents|real gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-04,LB-00239,Gamers,Fathers Day,Sweatshirt,Nurse Strong Sweatshirt | Fathers Day | Gamers,fathers day gift|gift for dad|dad shirt|gamers|gamers gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-05,LB-00241,Nurses,Graduation,Sweatshirt,Dad Mode Sweatshirt | Graduation | Nurses,graduation gift|class of 2026|grad shirt|nurses|nurses gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-06,LB-00245,Christian Moms,Graduation,Sweatshirt,Forever Proud Sweatshirt | Graduation | Christian Moms,graduation gift|class of 2026|grad shirt|christian moms|christian gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-07,LB-00262,Dental Hygienists,Graduation,Sweatshirt,Picture + Name Sweatshirt | Graduation | Dental Hygienists,graduation gift|class of 2026|grad shirt|dental hygienists|dental gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-08,LB-00303,Therapists,Fathers Day,Sweatshirt,Dog Mom Club Sweatshirt | Fathers Day | Therapists,fathers day gift|gift for dad|dad shirt|therapists|therapists gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-09,LB-00304,Cat Moms,Fathers Day,Sweatshirt,Old School Badge Sweatshirt | Fathers Day | Cat Moms,fathers day gift|gift for dad|dad shirt|cat moms|cat gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-10,LB-00307,Graduation Families,Fathers Day,Sweatshirt,Distressed Classic Sweatshirt | Fathers Day | Graduation Families,fathers day gift|gift for dad|dad shirt|graduation families|graduation gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
W2,2026-03-04,LB-00324,New Moms,Mothers Day,Sweatshirt,Classroom Hero Sweatshirt | Mothers Day | New Moms,mothers day gift|gift for mom|mama gift|new moms|new gift|sweatshirt|funny gift|personalized gift|custom gift|trending 2026|etsy find|gift idea|family gift,34.99,20.6,queued
